UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_difference,high_risk_rpm,power_consumption_kw,efficiency_score,cost_per_hour_tl,optimization_priority
2815,L49994,L,300.0,309.3,1395.0,56.5,122.0,0.0,No Failure,9.300000000000011,0,1.36354275,41.43617792694802,1.6362512999999999,0
2816,M17675,M,300.1,309.4,1569.0,31.6,124.0,0.0,No Failure,9.299999999999955,0,0.8577409199999999,36.840961254361055,1.0292891039999998,2
2817,L49996,L,300.1,309.4,1434.0,47.3,127.0,0.0,No Failure,9.299999999999955,0,1.1734278599999999,40.30925258583856,1.4081134319999997,0
2818,L49997,L,300.2,309.5,1417.0,41.1,129.0,0.0,No Failure,9.300000000000011,0,1.0075295100000001,40.79284982928192,1.2090354120000002,0
2819,L49998,L,300.2,309.5,1729.0,28.4,131.0,0.0,No Failure,9.300000000000011,0,0.84949228,33.43173407061451,1.0193907359999999,2
2820,L49999,L,300.2,309.5,1356.0,51.1,133.0,0.0,No Failure,9.300000000000011,0,1.1987446800000001,42.62792640714785,1.4384936160000001,0
2821,L50000,L,300.2,309.5,1436.0,48.8,135.0,0.0,No Failure,9.300000000000011,0,1.21232864,40.253111565524016,1.454794368,0
2822,M17681,M,300.3,309.6,1419.0,42.5,137.0,0.0,No Failure,9.300000000000011,0,1.04331975,40.73535462162966,1.2519837,0
2823,L50002,L,300.3,309.6,1593.0,38.1,140.0,0.0,No Failure,9.300000000000011,0,1.04999409,36.285918523598546,1.2599929079999999,2
2824,M17683,M,300.3,309.5,1320.0,62.2,142.0,0.0,No Failure,9.199999999999989,0,1.4203991999999999,43.79050621825189,1.7044790399999998,0
2825,M17684,M,300.3,309.5,1448.0,42.4,145.0,0.0,No Failure,9.199999999999989,0,1.06213696,39.91952224315779,1.2745643519999998,0
2826,L50005,L,300.3,309.4,1470.0,33.5,148.0,0.0,No Failure,9.099999999999966,0,0.8519385,39.32208721638944,1.0223262,0
2827,M17686,M,300.3,309.4,1612.0,33.1,150.0,0.0,No Failure,9.099999999999966,0,0.92307956,35.8582308983204,1.107695472,2
2828,L50007,L,300.4,309.4,1412.0,51.6,153.0,0.0,No Failure,9.0,0,1.26046416,40.9373004306604,1.512556992,0
2829,M17688,M,300.4,309.4,1875.0,23.9,155.0,0.0,No Failure,9.0,0,0.77525625,30.828516377649326,0.9303075,2
2830,L50009,L,300.3,309.3,1612.0,36.0,158.0,0.0,No Failure,9.0,0,1.0039536,35.8582308983204,1.2047443199999999,2
2831,M17690,M,300.4,309.3,1411.0,41.6,160.0,0.0,No Failure,8.900000000000034,0,1.01546848,40.966313400490776,1.218562176,0
2832,M17691,M,300.3,309.2,1490.0,47.9,163.0,0.0,No Failure,8.899999999999977,0,1.2347183,38.794273965162745,1.4816619599999998,0
2833,M17692,M,300.4,309.3,1467.0,40.3,166.0,0.0,No Failure,8.900000000000034,0,1.02277773,39.40250048268063,1.227333276,0
2834,L50013,L,300.3,309.2,1807.0,26.4,169.0,0.0,No Failure,8.899999999999977,0,0.82529304,31.988637635911722,0.990351648,2
2835,L50014,L,300.3,309.1,1368.0,46.0,171.0,0.0,No Failure,8.800000000000011,0,1.0886544,42.253997228137784,1.30638528,0
2836,L50015,L,300.3,309.2,1572.0,32.0,173.0,0.0,No Failure,8.899999999999977,0,0.8702592,36.77065407639471,1.04431104,2
2837,M17696,M,300.3,309.1,1458.0,44.3,175.0,0.0,No Failure,8.800000000000011,0,1.1173966199999998,39.645725794302116,1.3408759439999998,0
2838,L50017,L,300.3,309.1,1699.0,30.3,178.0,0.0,No Failure,8.800000000000011,0,0.8905988100000001,34.02205309481606,1.068718572,2
2839,L50018,L,300.3,309.3,1478.0,39.5,180.0,0.0,No Failure,9.0,0,1.0099913,39.10924777272834,1.21198956,0
2840,M17699,M,300.4,309.4,1362.0,42.1,182.0,0.0,No Failure,9.0,0,0.9919854600000001,42.44013818508993,1.190382552,0
2841,H32254,H,300.4,309.4,1487.0,38.9,185.0,0.0,No Failure,9.0,0,1.0007063900000002,38.87254082588599,1.2008476680000002,0
2842,L50021,L,300.3,309.4,1705.0,29.4,190.0,0.0,No Failure,9.099999999999966,0,0.8671970999999999,33.902327394775654,1.0406365199999998,2
2843,L50022,L,300.3,309.3,1345.0,53.5,192.0,0.0,No Failure,9.0,0,1.24486475,42.97655628854459,1.4938377,0
2844,L50023,L,300.3,309.2,1532.0,40.2,194.0,0.0,No Failure,8.899999999999977,0,1.0654447200000001,37.73072337342851,1.278533664,2
2845,L50024,L,300.3,309.2,1650.0,35.2,196.0,0.0,No Failure,8.899999999999977,0,1.004784,35.03240497460151,1.2057407999999998,2
2846,L50025,L,300.3,309.2,1398.0,54.4,198.0,0.0,No Failure,8.899999999999977,0,1.31568576,41.34725909019491,1.578822912,0
2847,L50026,L,300.3,309.2,1412.0,44.8,200.0,0.0,No Failure,8.899999999999977,0,1.0943564799999999,40.9373004306604,1.3132277759999997,0
2848,L50027,L,300.4,309.3,1525.0,39.6,202.0,0.0,No Failure,8.900000000000034,0,1.0447469999999999,37.90391357907705,1.2536963999999997,2
2849,M17708,M,300.3,309.3,1391.0,57.9,204.0,0.0,No Failure,9.0,0,1.3933229699999998,41.555333003661026,1.6719875639999997,0
2850,L50029,L,300.4,309.3,1766.0,28.2,207.0,0.0,No Failure,8.900000000000034,0,0.8615607599999999,32.73129570107162,1.0338729119999999,2
2851,L50030,L,300.4,309.3,1671.0,35.0,209.0,0.0,No Failure,8.900000000000034,0,1.0117905,34.59214135732644,1.2141486,2
2852,L50031,L,300.5,309.3,1373.0,48.8,211.0,0.0,No Failure,8.800000000000011,0,1.15914152,42.10012251135651,1.390969824,0
2853,M17712,M,300.5,309.4,1347.0,50.1,213.0,0.0,No Failure,8.899999999999977,0,1.16748531,42.91274551454528,1.4009823719999999,0
2854,M17713,M,300.5,309.3,1539.0,39.1,216.0,0.0,No Failure,8.800000000000011,0,1.0410257699999999,37.55910864723359,1.2492309239999997,2
2855,L50034,L,300.5,309.3,1470.0,40.8,219.0,0.0,No Failure,8.800000000000011,0,1.0375847999999999,39.32208721638945,1.2451017599999998,0
2856,L50035,L,300.5,309.3,1528.0,37.0,221.0,0.0,No Failure,8.800000000000011,0,0.9780728,37.82949490058409,1.17368736,2
2857,H32270,H,300.5,309.3,1471.0,45.2,223.0,0.0,No Failure,8.800000000000011,0,1.15026316,39.29535568191196,1.380315792,0
2858,M17717,M,300.4,309.2,1528.0,37.2,228.0,0.0,No Failure,8.800000000000011,0,0.9833596800000003,37.82949490058408,1.1800316160000004,2
2859,L50038,L,300.5,309.3,1417.0,51.5,231.0,1.0,Overstrain Failure,8.800000000000011,0,1.2624761500000001,40.79284982928192,1.5149713800000002,1
2860,L50039,L,300.6,309.4,1549.0,43.4,233.0,0.0,No Failure,8.799999999999955,0,1.16302018,37.316635382887334,1.3956242159999999,2
2861,H32274,H,300.6,309.4,1463.0,49.2,235.0,0.0,No Failure,8.799999999999955,0,1.2452470800000002,39.510231174362595,1.4942964960000003,0
2862,L50041,L,300.7,309.5,1479.0,43.6,240.0,0.0,No Failure,8.800000000000011,0,1.1155801200000002,39.08280473839924,1.3386961440000003,0
2863,L50042,L,300.6,309.5,1867.0,23.0,242.0,0.0,No Failure,8.899999999999977,0,0.7428793,30.960615001656393,0.89145516,2
2864,L50043,L,300.6,309.4,1471.0,44.1,244.0,0.0,No Failure,8.799999999999955,0,1.1222700300000001,39.29535568191195,1.3467240360000001,0
2865,H32278,H,300.6,309.4,1380.0,47.6,246.0,1.0,Tool Wear Failure,8.799999999999955,0,1.1364024,41.886571165284415,1.3636828799999998,1
2866,H32279,H,300.7,309.7,1623.0,32.7,0.0,0.0,No Failure,9.0,0,0.91814733,35.615199142386004,1.101776796,2
2867,L50046,L,300.8,309.7,1997.0,20.7,5.0,0.0,No Failure,8.899999999999977,1,0.71514567,28.945151831793936,0.8581748039999999,4
2868,H32281,H,300.7,309.6,1390.0,48.5,7.0,0.0,No Failure,8.900000000000034,0,1.1662795,41.58522892668525,1.3995353999999998,0
2869,L50048,L,300.8,309.7,1418.0,46.6,12.0,0.0,No Failure,8.899999999999977,0,1.14316324,40.76408195211036,1.371795888,0
2870,L50049,L,300.8,309.7,1519.0,35.8,14.0,0.0,No Failure,8.899999999999977,0,0.9407774599999998,38.05363279005431,1.1289329519999998,2
2871,M17730,M,300.8,309.7,1519.0,39.7,16.0,0.0,No Failure,8.899999999999977,0,1.04326439,38.0536327900543,1.251917268,2
2872,M17731,M,300.7,309.6,1536.0,37.2,19.0,0.0,No Failure,8.900000000000034,0,0.9885081600000002,37.63246628131021,1.186209792,2
2873,L50052,L,300.8,309.6,1680.0,28.7,22.0,0.0,No Failure,8.800000000000011,0,0.8341367999999999,34.40682631434077,1.0009641599999999,2
2874,H32287,H,300.6,309.4,1555.0,37.9,24.0,0.0,No Failure,8.799999999999955,0,1.01956685,37.17264836533279,1.22348022,2
2875,L50054,L,300.6,309.5,1471.0,49.6,29.0,0.0,No Failure,8.899999999999977,0,1.26223568,39.29535568191196,1.514682816,0
2876,M17735,M,300.5,309.4,1877.0,23.8,31.0,0.0,No Failure,8.899999999999977,0,0.77283598,30.795667665472823,0.9274031759999999,2
2877,M17736,M,300.5,309.3,1578.0,30.5,34.0,0.0,No Failure,8.800000000000011,0,0.8326317,36.63084170348066,0.99915804,2
2878,M17737,M,300.5,309.4,1655.0,32.1,37.0,0.0,No Failure,8.899999999999977,0,0.9190711500000001,34.92656689310724,1.10288538,2
2879,H32292,H,300.5,309.4,1502.0,34.3,40.0,0.0,No Failure,8.899999999999977,0,0.8912717799999998,38.484333028024295,1.0695261359999997,0
2880,M17739,M,300.6,309.4,1367.0,63.2,45.0,1.0,Power Failure,8.799999999999955,0,1.49462312,42.28490724805595,1.7935477439999998,1
2881,L50060,L,300.7,309.5,1541.0,37.2,48.0,0.0,No Failure,8.800000000000011,0,0.9917259600000001,37.510362237568124,1.190071152,2
2882,M17741,M,300.6,309.6,1588.0,37.0,50.0,0.0,No Failure,9.0,0,1.0164788,36.40016889678368,1.21977456,2
2883,L50062,L,300.6,309.6,1684.0,32.8,53.0,0.0,No Failure,9.0,0,0.9555689599999999,34.32509988604067,1.1466827519999998,2
2884,L50063,L,300.6,309.5,1437.0,40.0,55.0,0.0,No Failure,8.899999999999977,0,0.9944040000000002,40.225099657684396,1.1932848000000003,0
2885,L50064,L,300.6,309.6,1409.0,42.4,57.0,0.0,No Failure,9.0,0,1.03352968,41.02446288721965,1.2402356159999999,0
2886,M17745,M,300.5,309.5,1320.0,49.9,59.0,0.0,No Failure,9.0,0,1.1395164,43.790506218251885,1.36741968,0
2887,H32300,H,300.5,309.5,1635.0,34.2,62.0,0.0,No Failure,9.0,0,0.9673641000000001,35.353803185377664,1.16083692,2
2888,M17747,M,300.5,309.5,1691.0,27.6,67.0,0.0,No Failure,9.0,0,0.8074186800000002,34.18300899354966,0.9689024160000002,2
2889,M17748,M,300.6,309.6,1365.0,50.0,70.0,0.0,No Failure,9.0,0,1.180725,42.34686315611171,1.41687,0
2890,M17749,M,300.7,309.7,1523.0,38.2,73.0,0.0,No Failure,9.0,0,1.0064897800000001,37.95368890879349,1.207787736,2
2891,L50070,L,300.6,309.7,1593.0,32.4,76.0,0.0,No Failure,9.099999999999966,0,0.8929083600000001,36.28591852359854,1.071490032,2
2892,L50071,L,300.6,309.6,1682.0,30.7,78.0,0.0,No Failure,9.0,0,0.89332702,34.365914511351065,1.0719924239999998,2
2893,L50072,L,300.7,309.6,1329.0,54.3,80.0,0.0,No Failure,8.900000000000034,0,1.2484493099999998,43.49395651474228,1.4981391719999997,0
2894,M17753,M,300.7,309.6,1568.0,35.2,82.0,0.0,No Failure,8.900000000000034,0,0.9548492800000001,36.864456765365105,1.145819136,2
2895,L50074,L,300.7,309.6,1733.0,24.8,85.0,0.0,No Failure,8.900000000000034,0,0.74352632,33.35456907564483,0.8922315839999999,2
2896,M17755,M,300.7,309.6,1473.0,48.1,87.0,0.0,No Failure,8.900000000000034,0,1.2257274900000001,39.242001499044456,1.4708729880000002,0
2897,M17756,M,300.7,309.5,1633.0,31.3,90.0,0.0,No Failure,8.800000000000011,0,0.88425317,35.39710239319809,1.061103804,2
2898,M17757,M,300.6,309.5,1530.0,40.2,93.0,0.0,No Failure,8.899999999999977,0,1.0640538000000002,37.7800445804526,1.2768645600000001,2
2899,M17758,M,300.6,309.5,1550.0,40.2,96.0,0.0,No Failure,8.899999999999977,0,1.0779630000000002,37.292560134253215,1.2935556000000001,2
2900,L50079,L,300.6,309.4,1410.0,40.6,99.0,0.0,No Failure,8.799999999999955,0,0.9903557999999999,40.99536752346985,1.18842696,0
2901,L50080,L,300.5,309.3,1574.0,33.5,101.0,0.0,No Failure,8.800000000000011,0,0.9122117000000001,36.723931517212506,1.09465404,2
2902,L50081,L,300.6,309.4,1425.0,40.3,103.0,0.0,No Failure,8.799999999999955,0,0.9934957499999999,40.563837339012274,1.1921948999999998,0
2903,M17762,M,300.6,309.4,1541.0,35.2,105.0,0.0,No Failure,8.799999999999955,0,0.93840736,37.51036223756813,1.126088832,2
2904,M17763,M,300.7,309.5,1733.0,26.7,108.0,0.0,No Failure,8.800000000000011,0,0.8004900300000001,33.354569075644825,0.9605880360000001,2
2905,L50084,L,300.6,309.4,2496.0,13.5,111.0,0.0,No Failure,8.799999999999955,1,0.5829408,23.15844078849859,0.69952896,4
2906,L50085,L,300.6,309.4,1552.0,36.4,113.0,0.0,No Failure,8.799999999999955,0,0.97732544,37.2445027113998,1.172790528,2
2907,L50086,L,300.6,309.3,1409.0,38.7,115.0,0.0,No Failure,8.699999999999989,0,0.9433395900000001,41.02446288721965,1.132007508,0
2908,M17767,M,300.6,309.4,1581.0,35.7,117.0,0.0,No Failure,8.799999999999955,0,0.9764414100000001,36.56133346495413,1.171729692,2
2909,L50088,L,300.7,309.5,1251.0,59.9,120.0,0.0,No Failure,8.800000000000011,0,1.2963737699999998,46.20580991853917,1.5556485239999998,0
2910,L50089,L,300.7,309.6,1500.0,44.1,122.0,0.0,No Failure,8.900000000000034,0,1.144395,38.53564547206166,1.373274,0
2911,L50090,L,300.6,309.5,1576.0,38.8,124.0,0.0,No Failure,8.899999999999977,0,1.0578742399999999,36.67732754320589,1.2694490879999998,2
2912,M17771,M,300.7,309.5,1352.0,44.0,126.0,0.0,No Failure,8.800000000000011,0,1.0291424,42.75404453261279,1.2349708799999999,0
2913,L50092,L,300.7,309.6,1661.0,30.3,129.0,0.0,No Failure,8.900000000000034,0,0.8706795900000001,34.8004022926505,1.0448155080000001,2
2914,L50093,L,300.7,309.6,1541.0,34.6,131.0,0.0,No Failure,8.900000000000034,0,0.9224117800000001,37.510362237568124,1.1068941360000002,2
2915,H32328,H,300.6,309.6,1888.0,20.5,133.0,0.0,No Failure,9.0,0,0.6695791999999999,30.616243754286277,0.8034950399999999,2
2916,L50095,L,300.5,309.5,1255.0,62.1,138.0,0.0,No Failure,9.0,0,1.3482841499999998,46.058540404854575,1.6179409799999998,0
2917,L50096,L,300.6,309.6,1411.0,41.6,140.0,0.0,No Failure,9.0,0,1.01546848,40.966313400490776,1.218562176,0
2918,L50097,L,300.6,309.5,1516.0,39.0,142.0,0.0,No Failure,8.899999999999977,0,1.0228452,38.12893681272592,1.2274142399999999,2
2919,M17778,M,300.6,309.5,1492.0,34.0,144.0,0.0,No Failure,8.899999999999977,0,0.8775944000000001,38.742270916952066,1.05311328,0
2920,L50099,L,300.6,309.6,1726.0,30.0,147.0,0.0,No Failure,9.0,0,0.8957939999999999,33.48984253076043,1.0749527999999997,2
2921,L50100,L,300.7,309.7,1598.0,33.7,149.0,0.0,No Failure,9.0,0,0.9316499800000001,36.17238310894398,1.117979976,2
2922,L50101,L,300.8,309.8,1657.0,31.1,151.0,0.0,No Failure,9.0,0,0.89151571,34.88441050578907,1.0698188519999998,2
2923,L50102,L,300.8,309.7,1481.0,38.1,153.0,0.0,No Failure,8.899999999999977,0,0.97617153,39.030025798847056,1.171405836,0
2924,M17783,M,300.7,309.7,1397.0,51.3,155.0,0.0,No Failure,9.0,0,1.23982353,41.37685626921437,1.4877882359999999,0
2925,L50104,L,300.8,309.7,1461.0,44.3,158.0,0.0,No Failure,8.899999999999977,0,1.11969579,39.56431773312285,1.3436349479999998,0
2926,M17785,M,300.7,309.6,1388.0,51.1,160.0,0.0,No Failure,8.900000000000034,0,1.22703364,41.645150005830324,1.4724403679999998,0
2927,L50106,L,300.7,309.7,1507.0,52.4,163.0,0.0,No Failure,9.0,0,1.36612564,38.35664778241041,1.639350768,2
2928,M17787,M,300.7,309.6,1421.0,49.8,165.0,0.0,No Failure,8.900000000000034,0,1.22424834,40.67802125833391,1.4690980079999998,0
2929,M17788,M,300.8,309.7,1258.0,54.9,168.0,0.0,No Failure,8.899999999999977,0,1.1948106599999997,45.94870286811804,1.4337727919999996,0
2930,M17789,M,300.8,309.7,1482.0,39.0,171.0,0.0,No Failure,8.899999999999977,0,0.9999054,39.00368974905026,1.19988648,0
2931,H32344,H,300.7,309.6,1403.0,51.3,174.0,0.0,No Failure,8.900000000000034,0,1.24514847,41.199906064214176,1.4941781639999998,0
2932,L50111,L,300.8,309.7,1373.0,45.4,179.0,0.0,No Failure,8.899999999999977,0,1.0783816599999998,42.10012251135652,1.2940579919999997,0
2933,L50112,L,300.9,309.7,1460.0,42.1,181.0,0.0,No Failure,8.800000000000011,0,1.0633618000000002,39.59141658088526,1.2760341600000003,0
2934,M17793,M,300.8,309.7,1751.0,27.9,183.0,0.0,No Failure,8.899999999999977,0,0.8451551699999998,33.01168943923044,1.0141862039999998,2
2935,M17794,M,300.8,309.6,1546.0,42.3,186.0,0.0,No Failure,8.800000000000011,0,1.13134734,37.389048000059816,1.357616808,2
2936,M17795,M,300.8,309.7,1680.0,28.2,189.0,0.0,No Failure,8.899999999999977,0,0.8196047999999999,34.40682631434077,0.9835257599999998,2
2937,M17796,M,300.9,309.7,1394.0,48.8,192.0,0.0,No Failure,8.800000000000011,0,1.17687056,41.46590258830164,1.412244672,0
2938,L50117,L,300.7,309.6,1810.0,26.0,195.0,0.0,No Failure,8.900000000000034,0,0.814138,31.935617794526234,0.9769656,2
2939,L50118,L,300.7,309.5,1479.0,34.5,197.0,0.0,No Failure,8.800000000000011,0,0.88274115,39.08280473839925,1.0592893799999998,0
2940,L50119,L,300.9,309.7,1431.0,41.4,199.0,0.0,No Failure,8.800000000000011,0,1.0249108200000001,40.393758356458754,1.2298929840000001,0
2941,L50120,L,300.9,309.7,2355.0,14.4,201.0,0.0,No Failure,8.800000000000011,1,0.5866776,24.54499711596284,0.70401312,4
2942,M17801,M,300.7,309.6,1996.0,19.8,203.0,1.0,Tool Wear Failure,8.900000000000034,1,0.68370984,28.95965341086798,0.820451808,5
2943,L50122,L,300.7,309.5,1461.0,49.9,0.0,0.0,No Failure,8.800000000000011,0,1.26123747,39.56431773312285,1.5134849639999999,0
2944,H32357,H,300.7,309.5,2007.0,19.7,2.0,0.0,No Failure,8.800000000000011,1,0.68400567,28.800930846084945,0.820806804,4
2945,L50124,L,300.7,309.6,1505.0,34.9,7.0,0.0,No Failure,8.900000000000034,0,0.9086738499999999,38.40762007182225,1.0904086199999998,2
2946,H32359,H,300.7,309.6,1925.0,20.5,9.0,0.0,No Failure,8.900000000000034,1,0.68270125,30.027775692515576,0.8192415000000001,4
2947,M17806,M,300.7,309.5,1622.0,30.5,14.0,0.0,No Failure,8.800000000000011,0,0.8558483,35.63715672508785,1.02701796,2
2948,L50127,L,300.7,309.5,1592.0,29.0,17.0,0.0,No Failure,8.800000000000011,0,0.7987063999999999,36.30871118598775,0.9584476799999999,2
2949,L50128,L,300.7,309.5,1850.0,24.5,19.0,0.0,No Failure,8.800000000000011,0,0.7841225,31.245117950320264,0.9409469999999999,2
2950,M17809,M,300.7,309.5,1470.0,48.7,21.0,0.0,No Failure,8.800000000000011,0,1.2384897000000001,39.32208721638944,1.48618764,0
2951,M17810,M,300.7,309.5,1445.0,46.4,24.0,0.0,No Failure,8.800000000000011,0,1.1599304,40.00240014400864,1.39191648,0
2952,L50131,L,300.7,309.5,1685.0,31.1,27.0,0.0,No Failure,8.800000000000011,0,0.90658055,34.30472890687982,1.08789666,2
2953,H32366,H,300.7,309.5,1667.0,30.5,29.0,0.0,No Failure,8.800000000000011,0,0.8795925499999999,34.67514589567636,1.05551106,2
2954,L50133,L,300.7,309.5,1578.0,35.4,34.0,0.0,No Failure,8.800000000000011,0,0.96639876,36.63084170348066,1.159678512,2
2955,H32368,H,300.6,309.4,1691.0,28.0,36.0,0.0,No Failure,8.799999999999955,0,0.8191204000000001,34.18300899354966,0.98294448,2
2956,M17815,M,300.7,309.5,1439.0,43.8,41.0,0.0,No Failure,8.800000000000011,0,1.0903878599999999,40.169192639397146,1.3084654319999998,0
2957,M17816,M,300.8,309.6,1404.0,38.7,44.0,0.0,No Failure,8.800000000000011,0,0.9399920399999999,41.17056140177528,1.1279904479999998,0
2958,L50137,L,300.8,309.6,1498.0,45.8,47.0,0.0,No Failure,8.800000000000011,0,1.1869253199999998,38.58709493197095,1.4243103839999998,0
2959,M17818,M,300.8,309.5,1481.0,44.5,49.0,0.0,No Failure,8.699999999999989,0,1.1401478500000002,39.03002579884705,1.36817742,0
2960,M17819,M,300.7,309.4,1589.0,35.0,52.0,0.0,No Failure,8.699999999999989,0,0.9621394999999998,36.37726130150566,1.1545673999999997,2
2961,L50140,L,300.7,309.5,1467.0,44.3,55.0,0.0,No Failure,8.800000000000011,0,1.1242941299999998,39.40250048268064,1.3491529559999997,0
2962,L50141,L,300.6,309.4,1654.0,32.8,57.0,0.0,No Failure,8.799999999999955,0,0.9385457599999998,34.94768331807285,1.1262549119999996,2
2963,L50142,L,300.7,309.5,1508.0,39.9,59.0,0.0,No Failure,8.800000000000011,0,1.04092716,38.33121233958387,1.2491125920000001,2
2964,M17823,M,300.7,309.6,1439.0,43.0,61.0,0.0,No Failure,8.900000000000034,0,1.0704721000000001,40.16919263939714,1.28456652,0
2965,L50144,L,300.7,309.5,1692.0,30.3,64.0,0.0,No Failure,8.800000000000011,0,0.88692948,34.1628062695582,1.064315376,2
2966,M17825,M,300.7,309.5,1838.0,24.9,66.0,0.0,No Failure,8.800000000000011,0,0.79175526,31.449112191562833,0.950106312,2
2967,L50146,L,300.6,309.3,1601.0,40.2,69.0,0.0,No Failure,8.699999999999989,0,1.11343146,36.104602253649276,1.3361177519999998,2
2968,L50147,L,300.6,309.4,1369.0,51.6,71.0,0.0,No Failure,8.799999999999955,0,1.22207892,42.22313236529765,1.4664947039999998,0
2969,M17828,M,300.6,309.4,1312.0,45.2,73.0,0.0,No Failure,8.799999999999955,0,1.0259315199999999,44.0575215000705,1.2311178239999998,0
2970,L50149,L,300.6,309.4,1468.0,44.1,76.0,0.0,No Failure,8.799999999999955,0,1.11998124,39.375659542297335,1.343977488,0
2971,M17830,M,300.6,309.4,1452.0,39.4,78.0,0.0,No Failure,8.799999999999955,0,0.9897122399999999,39.80955110750171,1.1876546879999998,0
2972,M17831,M,300.7,309.5,1393.0,43.9,81.0,0.0,No Failure,8.800000000000011,0,1.0579417100000001,41.49566992684313,1.2695300520000001,0
2973,M17832,M,300.6,309.4,1432.0,44.2,84.0,0.0,No Failure,8.799999999999955,0,1.0949931199999998,40.3655504246456,1.3139917439999997,0
2974,M17833,M,300.6,309.3,1510.0,46.0,87.0,0.0,No Failure,8.699999999999989,0,1.201658,38.28044252191555,1.4419895999999999,2
2975,M17834,M,300.6,309.4,1521.0,37.2,90.0,0.0,No Failure,8.799999999999955,0,0.9788547600000002,38.00359514010025,1.174625712,2
2976,H32389,H,300.5,309.4,1360.0,46.2,93.0,0.0,No Failure,8.899999999999977,0,1.0869936000000002,42.502550153009174,1.3043923200000003,0
2977,M17836,M,300.5,309.3,1881.0,25.5,98.0,0.0,No Failure,8.800000000000011,0,0.8298031499999999,30.730179802282027,0.9957637799999999,2
2978,L50157,L,300.4,309.3,1413.0,50.3,101.0,0.0,No Failure,8.900000000000034,0,1.22957847,40.90832852660473,1.475494164,0
2979,H32392,H,300.5,309.4,1642.0,36.2,103.0,0.0,No Failure,8.899999999999977,0,1.02831892,35.20308660663367,1.233982704,2
2980,L50159,L,300.5,309.5,1542.0,38.5,108.0,0.0,No Failure,9.0,0,1.0270491,37.486036451421846,1.2324589199999998,2
2981,L50160,L,300.4,309.5,1447.0,39.3,110.0,0.0,No Failure,9.100000000000023,0,0.9838008299999998,39.94711002632515,1.1805609959999999,0
2982,H32395,H,300.4,309.4,1530.0,40.4,112.0,0.0,No Failure,9.0,0,1.0693476,37.7800445804526,1.28321712,2
2983,L50162,L,300.5,309.5,1795.0,27.7,117.0,0.0,No Failure,9.0,0,0.8601819499999999,32.20248925241922,1.0322183399999998,2
